Category,Product Name,Location,Price,Overall Rating,Number Sold,Customer Rating,Customer Review,clean_review,Sentiment,sentiment_label,Emotion,emotion_label
Camera,"green screen bahan kain spunbond - Orange, 75 gram",Jakarta Selatan,8900,4.9,6983,5,"Mantap hijau terang, cuman sayang agak kelipet kotak kotak jadinya... Gatau cara ngelurusinnya gimana, disetrika kayaknya lengket",mantap hijau terang cuman sayang kelipet kotak kotak gatau ngelurusinnya gimana setrika kayak lengket,Positive,1,Happy,0
Camera,"green screen bahan kain spunbond - Orange, 75 gram",Jakarta Selatan,8900,4.9,6983,5,Sudah kesekian kalinya pesen green screen di sini... Dan tetap selalu puas dengan pelayanan dan produknya????,sekian kali sen green screen puas layan produk,Positive,1,Love,3
Camera,Flash Godox TT520 II plus Wireless Trigger Speedlite kamera mirrorless,Jakarta Barat,535000,4.9,464,5,seller ramah pengirimannya juga cepat dan barangnya mantap Positive banget tokonya,jual ramah kirim cepat barang mantap positive banget toko,Positive,1,Happy,0
Camera,Flash Godox TT520 II plus Wireless Trigger Speedlite kamera mirrorless,Jakarta Barat,535000,4.9,464,5,saya tidak pernah dikecewakan oleh toko ini. pokoknya untuk urusan videografi dan fotografi saya senang belanja di sini,kecewa toko pokok urus videografi fotografi senang belanja,Positive,1,Happy,0
Camera,Flash Godox TT520 II plus Wireless Trigger Speedlite kamera mirrorless,Jakarta Barat,535000,4.9,464,5,"Flash yg simple pengaturannya, harga terjangkau buat pemula oke lah. Sayang saya sudah pro hehehe",flash simple atur harga jangkau mula sayang pro hehehe,Positive,1,Happy,0
Camera,Kids camera Kamera Mini anak / camera anak / camera kids X2 - Merah Muda,Jakarta Utara,100000,4.8,1613,5,"kameranya bagus banget, pengirimannya cepat, penjualnya juga ramah banget, suka banget belanja disini",kamera bagus banget kirim cepat jual ramah banget suka banget belanja,Positive,1,Love,3
Camera,Kids camera Kamera Mini anak / camera anak / camera kids X2 - Merah Muda,Jakarta Utara,100000,4.8,1613,4,"Kameranya berfungsi, untuk kualitas gambar tentunya sesuai harga ya, seperti kamera anak sejenis. Sayangnya kabelnya kotor sekali, seperti bekas, sudah coba dibersihkan juga tidak bisa.",kamera fungsi kualitas gambar sesuai harga kamera anak jenis sayang kabel kotor bekas coba bersih,Positive,1,Happy,0
Camera,BOYA BY-M1 Lavalier Clip on Mic Microphone for DSLR Camera Smartphone,Jakarta Barat,135000,4.9,2983,5,Jkt - bdg cmn butuh waktu semalem packing nya mntp pack nya rapi kgak d lecet suara nya enak bet buat rekaman Fingerstyle akustik gatau dah mntp pokoknya,jkt bdg cmn butuh semalem kemas mntp pack rapi kgak lecet suara bet rekam fingerstyle akustik gatau mntp pokok,Positive,1,Happy,0
Camera,BOYA BY-M1 Lavalier Clip on Mic Microphone for DSLR Camera Smartphone,Jakarta Barat,135000,4.9,2983,5,"Proses kemas-kirim : lumayan cpt. Packaging : bubble wrap tipis. Sesama jakarta masih aman. Dus agak penyok. Kualitas barang : aman, berfungsi. Compatoble dg cam iphone 8+ tanpa apps tambahan. Tapi kalau mau dengar hasil rekaman copot mic dulu",proses kemas kirim lumayan cpt packaging bubble wrap tipis jakarta aman dus penyok kualitas barang aman fungsi compatoble dg cam iphone apps tambah dengar hasil rekam copot mic,Positive,1,Happy,0
Camera,BOYA BY-M1 Lavalier Clip on Mic Microphone for DSLR Camera Smartphone,Jakarta Barat,135000,4.9,2983,5,"Barang Original, sudah di cek keasliannya. Sudah di coba dan berfungsi dengan baik. Pengiriman menggunakan Pos Indonesia. Gilaaaa cepet nya ampun dah, gak ada obat. Beli Sabtu sampe Purwokerto hari Minggu. Gilaaaaa... 1 hari cooooy... wow diluar ekspetasi. Semua fitur berfungsi baik. Produk sesuai deskripsi. suaranya bagus dan jernih.",barang original cek asli coba fungsi kirim pos indonesia gilaa cepet ampun obat beli sabtu sampe purwokerto minggu gilaa cooy wow luar ekspetasi fitur fungsi produk sesuai deskripsi suara bagus jernih,Positive,1,Happy,0
Camera,BOYA BY-M1 Lavalier Clip on Mic Microphone for DSLR Camera Smartphone,Jakarta Barat,135000,4.9,2983,5,"alhamdulillah barang sampai di tgl 6/11. Isi dusnya : instruction manual book, kartu garansi, stiker boya, tas kecil boya, seperangkat mic, batereinya & jack adaptor (kayaknya untuk koneksi ke amplifier).",alhamdulillah barang tgl isi dus instruction manual book kartu garansi stiker boya tas boya perangkat mic batereinya jack adaptor kayak koneksi amplifier,Positive,1,Happy,0
Camera,VIJIM Video LED VL81 RECHARGEABLE BATTERY 3500K-5600K Video Light,Jakarta Barat,175000,5.0,212,5,"Kualitas produk bagus. Butuh waktu agak lama untuk ngecharge. Berhubung lampunya kecil jadi cahayanya ga semerata kalau pakai ringlight, tapi cukup okay karena ringkes dan bisa di bawa kemana saja.",kualitas produk bagus butuh ngecharge hubung lampu cahaya rata pakai ringlight okay ringkes bawa mana,Positive,1,Happy,0
Camera,Magic Clamp / Magic Arm 11 Inch includ Super C-Clamp,Jakarta Utara,85000,4.9,653,5,"Puas Banget ?????????? Barang sesuai harapan, kualitas bahan bagus dan Kokoh..Response penjual sangat baik (cepat) ..Terima kasih banyak Gan????????????Sukses selalu ya..",puas banget barang sesuai harap kualitas bahan bagus kokoh response jual cepat terima kasih gan sukses,Positive,1,Happy,0
Camera,Magic Clamp / Magic Arm 11 Inch includ Super C-Clamp,Jakarta Utara,85000,4.9,653,5,"Sblmnya maaf boxnya gasempet difoto, tapi packingnya rapih bre ?? walau bukan pakai bubble wrap, tpi tebel dan aman dari guncangan dan benturan padahal isinya juga kokoh ?? Harga udah murah, pelayanan juga terbaik dari sellernya, gila sih pokoknya Juara sih ini ???? Build nya kokoh besi, dan kontrolnya agak sulit btw krn hanya cukup control di sikunya, tapi kalau dh terbiasa sih enak aja.",sblmnya maaf boxnya gasempet foto packingnya rapih bre pakai bubble wrap tebel aman guncang bentur isi kokoh harga murah layan baik sellernya gila pokok juara build kokoh besi kontrol sulit ngomong ngomong control siku dh biasa,Positive,1,Happy,0
Camera,Tripod Takara ECO-193a for Camera DSLR Mirrorless + Bag + Holder U ATT,Jakarta Pusat,392000,4.8,901,5,tripodnya mantap. dipakai sesuai kebutuhan ygbsederhana untuk taro hp dan kamera buat suting dan foto sederhana mumpuni banget. budget fits the function! keren!,tripod mantap pakai sesuai butuh ygbsederhana taro hp kamera suting foto sederhana mumpuni banget budget fits the function bagus,Positive,1,Happy,0
Camera,Tripod Takara ECO-193a for Camera DSLR Mirrorless + Bag + Holder U ATT,Jakarta Pusat,392000,4.8,901,4,"tripodnya, terasa sturdy cukup ringan, tapi tanpa manual. seller fast response,",tripod sturdy ringan manual jual cepat response,Positive,1,Happy,0
Camera,Tripod Takara ECO-193a for Camera DSLR Mirrorless + Bag + Holder U ATT,Jakarta Pusat,392000,4.8,901,5,Kualitasnya bagus. Kaki-kaki tripodnya kuat. Bahan tasnya juga bagus. Tebal sehingga tidak mudah sobek,kualitas bagus kaki kaki tripod kuat bahan tas bagus tebal mudah sobek,Positive,1,Happy,0
Camera,Background spunbond putih backdropfoto Ukuran 1.6m x 3m Impodio-PERMTR,Kota Tangerang Selatan,14999,4.9,2282,5,"Sip lah. Barang sesuai. Bahannya spundbond. Pesen 1, dpt ukuran -+ 110cm�160cm. Hanya saja di beberapa bagian ada yg sobek sedikit. Overall Positive. Thanks, Impodio!",bagus barang sesuai bahan spundbond sen dpt ukur sentimeter sentimeter sobek overall positive terima kasih impodio,Positive,1,Happy,0
Camera,Background spunbond putih backdropfoto Ukuran 1.6m x 3m Impodio-PERMTR,Kota Tangerang Selatan,14999,4.9,2282,5,Dengan harga segitu kualitas spundbondnya uda bagus ?? packingnya rapi jadi g sampe kusut kainnya.,harga segitu kualitas spundbondnya uda bagus packingnya rapi sampe kusut kain,Positive,1,Happy,0
Camera,Background spunbond putih backdropfoto Ukuran 1.6m x 3m Impodio-PERMTR,Kota Tangerang Selatan,14999,4.9,2282,4,Produk sesuai deskripsi. cuma bagian lipatannya tidak mudah hilang walaupun sudah disetrika. jdnya agak kliatan bagian lipatan saat difoto,produk sesuai deskripsi lipat mudah hilang setrika jdnya kliatan lipat foto,Positive,1,Happy,0
Camera,kain background foto waterproof - Hitam,Kota Bandung,12000,4.8,3205,5,"Pesanan sesuai warnanya, cuman bahannya tipis banget ya. Kalau dipakai foto masih tembus bagian belakang. Tapi kualitas menyesuaikan harga sih. ????????????????????",pesan sesuai warna cuman bahan tipis banget pakai foto tembus kualitas sesuai harga,Positive,1,Happy,0
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,Jakarta Barat,7800,4.9,2221,5,"barang sesuai kualitas oke, rekomendasi seller ni",barang sesuai kualitas rekomendasi jual ni,Positive,1,Love,3
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,Jakarta Barat,7800,4.9,2221,5,lucu bgt warnanya. recommended harga murah tapi ngga murahan. next bakal order lagi,lucu banget warna recommended harga murah murah next order,Positive,1,Love,3
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,Jakarta Barat,7800,4.9,2221,5,barang dah sampe suka banget sama barang nya kurir juga ramah ??,barang sampe suka banget barang kurir ramah,Positive,1,Happy,0
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,Jakarta Barat,7800,4.9,2221,5,murah banget. kualitas bagus. nyaman dipake,murah banget kualitas bagus nyaman pakai,Positive,1,Happy,0
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,Jakarta Barat,7800,4.9,2221,4,"sudah saya terima, belom tau kwalitasnya semoga awet en bener2 bagus.. thks alls??",terima bom tau kwalitasnya moga awet en bagus thks alls,Positive,1,Happy,0
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,Jakarta Barat,7800,4.9,2221,4,"lumayan bagus ,isi banyak dan bahanny karet lentur banget ,pas banget di tangan",lumayan bagus isi bahanny karet lentur banget pas banget tangan,Positive,1,Happy,0
Beauty,Jedai Jepit Rambut 5 Cm Ufa Thailand 2 warna 6 pcs - PAKET 15,Jakarta Barat,25000,4.9,5043,5,"barang sesuai, packing aman, cepat sampai.",barang sesuai kemas aman cepat,Positive,1,Happy,0
Beauty,Jedai Jepit Rambut 5 Cm Ufa Thailand 2 warna 6 pcs - PAKET 16,Jakarta Barat,25000,4.9,5043,5,"baguss, sukaa bgttt next mau order lagi.",baguss sukaa bgtt next order,Positive,1,Love,3
Beauty,Jedai Jepit Rambut 5 Cm Ufa Thailand 2 warna 6 pcs - PAKET 17,Jakarta Barat,25000,4.9,5043,5,"bahan jepitnya bagus, awet dipake gak mudah rusak",bahan jepit bagus awet pakai mudah rusak,Positive,1,Happy,0
Beauty,Jedai Jepit Rambut 5 Cm Ufa Thailand 2 warna 6 pcs - PAKET 18,Jakarta Barat,25000,4.9,5043,5,"udah pembelian ke 2, awet dan tahan lama.. gak gampang rusak... paling beli lagi karena ilang ato dipinjem gak dibalikin",beli awet tahan gampang rusak beli ilang ato dipinjem dibalikin,Positive,1,Love,3
Beauty,Jedai Jepit Rambut 5 Cm Ufa Thailand 2 warna 6 pcs - PAKET 19,Jakarta Barat,25000,4.9,5043,5,"sdh order ke 3, harga murah, pengemasan super aman, tidak pernah ada yg rusak sy terima",order harga murah emas super aman rusak sy terima,Positive,1,Love,3
Beauty,Jedai Jepit Rambut 5 Cm Ufa Thailand 2 warna 6 pcs - PAKET 20,Jakarta Barat,25000,4.9,5043,4,"Bagus, kencang, sayangnya ada yang patah 1.",bagus kencang sayang patah,Positive,1,Happy,0
Beauty,Jedai Jepit Rambut 5 Cm Ufa Thailand 2 warna 6 pcs - PAKET 21,Jakarta Barat,25000,4.9,5043,4,barangnya bagus banget kak tahan lama jg,barang bagus banget kak tahan,Positive,1,Happy,0
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,Jakarta Barat,52000,4.9,3040,5,Warnanya lucu ??. Lembut di kulit. Proses pesanan cepat.,warna lucu lembut kulit proses pesan cepat,Positive,1,Happy,0
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,Jakarta Barat,52000,4.9,3040,5,Gampang dipakai. Lembut di kulit. Proses pesanan cepat. Penjualnya ramah banget. Warnanya lucu ??. Barangnya awet. Respon penjualnya top. Packaging aman ??. Packaging rapi.,gampang pakai lembut kulit proses pesan cepat jual ramah banget warna lucu barang awet respons jual bagus packaging aman packaging rapi,Positive,1,Happy,0
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,Jakarta Barat,52000,4.9,3040,5,"Warnanya lucu ??. Lembut di kulit. Gampang dipakai. sepertinya bakal langganan disini, bner2 puas dg pelayanan dan semuanya, barang ORI, bagus' sucses terus yaa ????",warna lucu lembut kulit gampang pakai langgan puas dg layan barang original bagus sucses yaa,Positive,1,Happy,0
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,Jakarta Barat,52000,4.9,3040,4,Warnanya lucu ??. barang sesuai dan cepat sampai,warna lucu barang sesuai cepat,Positive,1,Happy,0
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,Jakarta Barat,52000,4.9,3040,4,"Barang sesuai deskripsi, dan pengiriman tepat waktu. Sesuai harapan. Terima kasih!",barang sesuai deskripsi kirim sesuai harap terima kasih,Positive,1,Happy,0
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,Jakarta Barat,52000,4.9,3040,4,cukup ok,,Positive,1,Happy,0
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,Jakarta Barat,20000,4.8,12300,5,Teksturnya keras. Hasilnya awet. Beneran waterproof. Gampang dipakai. Gampang dibawa-bawa. Proses pesanan cepat. Penjualnya ramah banget. Packaging aman ??. Packaging rapi. Respon penjualnya top.,tekstur keras hasil awet beneran waterproof gampang pakai gampang bawa bawa proses pesan cepat jual ramah banget packaging aman packaging rapi respons jual bagus,Positive,1,Happy,0
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,Jakarta Barat,20000,4.8,12300,5,Gampang dibawa-bawa Hasilnya awet Packaging aman ?? Gampang dipakai,gampang bawa bawa hasil awet packaging aman gampang pakai,Positive,1,Happy,0
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,Jakarta Barat,20000,4.8,12300,5,Teksturnya creamy. Gampang dipakai. Packaging aman ??.,tekstur creamy gampang pakai packaging aman,Positive,1,Happy,0
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,Jakarta Barat,20000,4.8,12300,5,Gampang dipakai. Gampang dibawa-bawa. Packaging aman ??.,gampang pakai gampang bawa bawa packaging aman,Positive,1,Happy,0
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,Jakarta Barat,20000,4.8,12300,4,Teksturnya keras. Hasilnya tebal. Gampang dipakai. Gampang dibawa-bawa. Packaging aman ??. Proses pesanan cepat.,tekstur keras hasil tebal gampang pakai gampang bawa bawa packaging aman proses pesan cepat,Positive,1,Happy,0
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,Jakarta Barat,20000,4.8,12300,4,Gampang dipakai. Packaging aman ??. Proses pesanan cepat. Gampang dibawa-bawa. tapi syg pas baru nyampe dibuka udh patah,gampang pakai packaging aman proses pesan cepat gampang bawa bawa syg pas nyampe buka patah,Positive,1,Happy,0
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,Jakarta Barat,20000,4.8,12300,3,aku doang yang ngerasa apa gimaba tapi warna yang ini ga terlalu out as much i expected. Tapi overall i loved it,ngerasa gimaba warna out as much expected overall loved it,Positive,1,Happy,0
Beauty,Madame Gie Nailmoji Nude Series (Satuan) - Shimashima,Jakarta Barat,8000,4.8,2041,5,"Warnanya soft,baguus sukaaa harga terjangkau buat ganti2 warna kuku ????",warna soft baguus sukaa harga jangkau ganti warna kuku,Positive,1,Happy,0
Beauty,Madame Gie Nailmoji Nude Series (Satuan) - Shimashima,Jakarta Barat,8000,4.8,2041,5,"warnanya cantik,baunya tidak menyengat, harga terjangkau, pengiriman cepat, packing aman..",warna cantik bau sengat harga jangkau kirim cepat kemas aman,Positive,1,Happy,0
Beauty,Madame Gie Nailmoji Nude Series (Satuan) - Shimashima,Jakarta Barat,8000,4.8,2041,5,diluar ekspektasi!! mirip banget sama yg biasa aku beli di drugstore dgn harga 150rb huhu.... serius iseng beli gegara bnyk review yg blg bagus apalagi harga 6rb klo ga cocok ga sakit hati.... ga taunya bagusss... cepet kering ga gumpal...,luar ekspektasi banget beli drugstore harga ribu huhu serius iseng beli gegara bnyk review blg bagus harga ribu sesuai sakit hati tau baguss cepet kering gumpal,Positive,1,Happy,0
Beauty,Madame Gie Nailmoji Nude Series (Satuan) - Shimashima,Jakarta Barat,8000,4.8,2041,4,"Lom coba,tp seperti nya warna bagus, pengiriman standar, packing rapi, tks",lom coba warna bagus kirim standar kemas rapi terima kasih,Positive,1,Happy,0
Beauty,2IN1 KUTEK HALAL KUTEK 2 TONE KUTEK KOREA - B23,Kota Tangerang,20000,4.9,6013,5,"respon chat cepat,recomended seller,packing rapi",respons chat cepat recomended jual kemas rapi,Positive,1,Love,3
Beauty,2IN1 KUTEK HALAL KUTEK 2 TONE KUTEK KOREA - B24,Kota Tangerang,20000,4.9,6013,5,Sesuai pesanan.,sesuai pesan,Positive,1,Happy,0
Beauty,2IN1 KUTEK HALAL KUTEK 2 TONE KUTEK KOREA - B25,Kota Tangerang,20000,4.9,6013,5,"Pengiriman cepat, packaging rapih, prodak ok.",kirim cepat packaging rapih prodak,Positive,1,Happy,0
Beauty,2IN1 KUTEK HALAL KUTEK 2 TONE KUTEK KOREA - B26,Kota Tangerang,20000,4.9,6013,4,Packagingnya rapi dan aman. Harganya ok dan bagus sesuai dekripsi.,packagingnya rapi aman harga bagus sesuai dekripsi,Positive,1,Happy,0
Beauty,2IN1 KUTEK HALAL KUTEK 2 TONE KUTEK KOREA - B27,Kota Tangerang,20000,4.9,6013,4,"bagus kuteknya dan pengiriman ,respon penjual okey ,nyesel pesan 1 next time order lagi thx",bagus kuteknya kirim respons jual okey nyesel pesan next time order terima kasih,Positive,1,Love,3
Beauty,2IN1 KUTEK HALAL KUTEK 2 TONE KUTEK KOREA - B28,Kota Tangerang,20000,4.9,6013,3,kualitas sesuai harga ??,kualitas sesuai harga,Positive,1,Happy,0
Beauty,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Kab. Serang,125000,4.9,14000,5,"Proses pesanan cepat. Packaging aman ??. Packaging rapi. Hasilnya matte. Aplikator mudah dipakai. Thank you,beli lg ah warna lain??",proses pesan cepat packaging aman packaging rapi hasil matte aplikator mudah pakai thank you beli lg ah warna,Positive,1,Happy,0
Beauty,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Kab. Serang,125000,4.9,14000,5,"pengiriman lumayan cepetttt. proses agak lama, paking bagusss pake dus. harga pas lg promooo, respon cepettt.Aplikator mudah dipakai. Desainnya mewah.",kirim lumayan cepett proses paking baguss pakai dus harga pas lg promoo respons cepett aplikator mudah pakai desain mewah,Positive,1,Happy,0
